item,price,link
Defesa Mágica Maior[10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/b_mdef_potion_box10
Defesa Mágica Maior[30],20,ragnarok.uol.com.br/database/thor/itens/detalhes/b_mdef_potion_box30
Defesa Mágica Maior[50],20,ragnarok.uol.com.br/database/thor/itens/detalhes/b_mdef_potion_box50
Defesa Mágica Menor[10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/s_mdef_potion_box10
Doce de Ano Novo,20,ragnarok.uol.com.br/database/thor/itens/detalhes/new_year_rice_cake_2
Dente Quebrado,20,ragnarok.uol.com.br/database/thor/itens/detalhes/teeth_sample
Ears of Ifrit Box,20,ragnarok.uol.com.br/database/thor/itens/detalhes/ifrits_ear_box
Elixir Rubro,20,ragnarok.uol.com.br/database/thor/itens/detalhes/red_booster
Doce Hiper Açucarado [10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/spark_candy_box10
Elunium Enriquecido[1],20,ragnarok.uol.com.br/database/thor/itens/detalhes/enriched_elunium_box
Elunium Perfeito,20,ragnarok.uol.com.br/database/thor/itens/detalhes/hd_elunium
Elunium Perfeito [50],20,ragnarok.uol.com.br/database/thor/itens/detalhes/hd_elunium_50box
Energético da Sorte,20,ragnarok.uol.com.br/database/thor/itens/detalhes/green_ale
Envelope de Ordem Oficial A,20,ragnarok.uol.com.br/database/thor/itens/detalhes/directive_a_envelope
Envelope de Ordem Oficial B,20,ragnarok.uol.com.br/database/thor/itens/detalhes/directive_b_envelope
Erva Amarga,20,ragnarok.uol.com.br/database/thor/itens/detalhes/bitter_herb
Erva Letal,20,ragnarok.uol.com.br/database/thor/itens/detalhes/deadly_noxious_herb
Escorpiões no Vapor[10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/agi_dish_box
Escama,20,ragnarok.uol.com.br/database/thor/itens/detalhes/scale_sample
Esfera do Dragão Negro,20,ragnarok.uol.com.br/database/thor/itens/detalhes/super_pet_egg5
Esfera do Dragão Vermelho,20,ragnarok.uol.com.br/database/thor/itens/detalhes/super_pet_egg6
Espelho Convexo[10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/convex_mirror_box
Espelho de Mão,20,ragnarok.uol.com.br/database/thor/itens/detalhes/splendid_mirror
Esplenccino,20,ragnarok.uol.com.br/database/thor/itens/detalhes/rafflecino
Espírito de Hugin,20,ragnarok.uol.com.br/database/thor/itens/detalhes/spirit_of_hugin
Espírito de Munin,20,ragnarok.uol.com.br/database/thor/itens/detalhes/spirit_of_munin
Essência de Runa,20,ragnarok.uol.com.br/database/thor/itens/detalhes/essence_of_rune
Estrela-do-mar[200],20,ragnarok.uol.com.br/database/thor/itens/detalhes/starfish_box
Flor de Lótus,20,ragnarok.uol.com.br/database/thor/itens/detalhes/charming_lotus
Folha Macia,20,ragnarok.uol.com.br/database/thor/itens/detalhes/very_soft_plant
Fruta dos Gatos,20,ragnarok.uol.com.br/database/thor/itens/detalhes/silvervine
Fruta dos Gatos [10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/silvervine_fruit_box10
Fruta dos Gatos [4],20,ragnarok.uol.com.br/database/thor/itens/detalhes/silvervine_fruit_box4
Fruta dos Gatos [40],20,ragnarok.uol.com.br/database/thor/itens/detalhes/silvervine_fruit_box40
Garrafa de Bebida,20,ragnarok.uol.com.br/database/thor/itens/detalhes/luxury_whisky_bottle
Goma de Mascar [10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/bubble_gum_box
Grande Pílula de Combate,20,ragnarok.uol.com.br/database/thor/itens/detalhes/p_combat_pill
Grande Pílula de Combate[10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/p_combat_pill_box10
Guloseima Recheada,20,ragnarok.uol.com.br/database/thor/itens/detalhes/tantanmen
Healing Box,20,ragnarok.uol.com.br/database/thor/itens/detalhes/indonesia_box
Ira do Deus do Mar,20,ragnarok.uol.com.br/database/thor/itens/detalhes/anger_seagod
Kit de Caça de Polvos,20,ragnarok.uol.com.br/database/thor/itens/detalhes/malang_woe_encard_box
Kit Reparo de Barricada,20,ragnarok.uol.com.br/database/thor/itens/detalhes/s_barricade_repair_kit
Kit Reparo de Runa Guardiã,20,ragnarok.uol.com.br/database/thor/itens/detalhes/s_gstone_repair_kit
Kit de domesticar Deletério,20,ragnarok.uol.com.br/database/thor/itens/detalhes/red_deleter_box
Kit de Sobrevivência,20,ragnarok.uol.com.br/database/thor/itens/detalhes/challenge_kit
Kit de Suprimentos Esplêndido,20,ragnarok.uol.com.br/database/thor/itens/detalhes/splendid_supply_kit
Lata de Comida para Gatos,20,ragnarok.uol.com.br/database/thor/itens/detalhes/malang_cat_can
Lata Vencida,20,ragnarok.uol.com.br/database/thor/itens/detalhes/bad_can
Leque dos Ventos,20,ragnarok.uol.com.br/database/thor/itens/detalhes/fan_of_wind
Letra de Música Natalina,20,ragnarok.uol.com.br/database/thor/itens/detalhes/vivid_notation
Lever Action Rifle Box,20,ragnarok.uol.com.br/database/thor/itens/detalhes/lever_action_rifle_box
Licença de Atacado,20,ragnarok.uol.com.br/database/thor/itens/detalhes/buy_market_permit
Licença Falsa Atacado,20,ragnarok.uol.com.br/database/thor/itens/detalhes/buy_market_permit2
Línguas no Vapor[10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/str_dish_box
Lubrificante Comum,20,ragnarok.uol.com.br/database/thor/itens/detalhes/general_lubricant
Lubrificante Sofisticado,20,ragnarok.uol.com.br/database/thor/itens/detalhes/high_ranklubricant
Lula Seca[200],20,ragnarok.uol.com.br/database/thor/itens/detalhes/dried_squid_box
Mana Coagulada,20,ragnarok.uol.com.br/database/thor/itens/detalhes/coagulated_spell
Marca do Herói,20,ragnarok.uol.com.br/database/thor/itens/detalhes/tokenofhero
Marmita da Mamãe,20,ragnarok.uol.com.br/database/thor/itens/detalhes/hometown_gift
Martelo de Velund,20,ragnarok.uol.com.br/database/thor/itens/detalhes/hammer_of_velund
Mask of Ifrit Box,20,ragnarok.uol.com.br/database/thor/itens/detalhes/mask_of_ifrit_box
Mochila do Aventureiro,20,ragnarok.uol.com.br/database/thor/itens/detalhes/mysterious_travel_sack1
Mochila do Explorador,20,ragnarok.uol.com.br/database/thor/itens/detalhes/mysterious_travel_sack2
Mochila do Herói,20,ragnarok.uol.com.br/database/thor/itens/detalhes/mysterious_travel_sack4
Mochila do Viajante,20,ragnarok.uol.com.br/database/thor/itens/detalhes/mysterious_travel_sack3
Moeda Classe A,20,ragnarok.uol.com.br/database/thor/itens/detalhes/agrade_coin
Moeda Classe B,20,ragnarok.uol.com.br/database/thor/itens/detalhes/bgrade_coin
Moeda Classe C,20,ragnarok.uol.com.br/database/thor/itens/detalhes/cgrade_coin
Moeda Classe D,20,ragnarok.uol.com.br/database/thor/itens/detalhes/dgrade_coin
Moeda Classe E,20,ragnarok.uol.com.br/database/thor/itens/detalhes/egrade_coin
Moeda de Mora,20,ragnarok.uol.com.br/database/thor/itens/detalhes/mora_coin
Moeda Mágica de Geffen,20,ragnarok.uol.com.br/database/thor/itens/detalhes/geffen_magic_coin
Morango Maduro,20,ragnarok.uol.com.br/database/thor/itens/detalhes/well_ripened_berry
Oridecon Enriquecido[1],20,ragnarok.uol.com.br/database/thor/itens/detalhes/enriched_oridecon_box
Oridecon Perfeito,20,ragnarok.uol.com.br/database/thor/itens/detalhes/hd_oridecon
Oridecon Perfeito [50],20,ragnarok.uol.com.br/database/thor/itens/detalhes/hd_oridecon_50box
Orvalho da Manhã,20,ragnarok.uol.com.br/database/thor/itens/detalhes/morning_dew
Óleo de Coco,20,ragnarok.uol.com.br/database/thor/itens/detalhes/oilpalm_coconut
Óleo Removedor Especial,20,ragnarok.uol.com.br/database/thor/itens/detalhes/sillit_pong_bottle
Ovo,20,ragnarok.uol.com.br/database/thor/itens/detalhes/egg
Ovo Amaldiçoado,20,ragnarok.uol.com.br/database/thor/itens/detalhes/lucky_egg_c8
Ovo Celeste,20,ragnarok.uol.com.br/database/thor/itens/detalhes/heaven_scroll
Ovo Comemorativo do RWC,20,ragnarok.uol.com.br/database/thor/itens/detalhes/rwc_limited_scroll
Muspellium,20,ragnarok.uol.com.br/database/thor/itens/detalhes/muspellium
Nove Caudas Cozidas[10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/luk_dish_box
Núcleo Golem,20,ragnarok.uol.com.br/database/thor/itens/detalhes/golem_stone
Ovo da Cordilheira,20,ragnarok.uol.com.br/database/thor/itens/detalhes/earth_type_scroll
Ovo da Fada-Serpente,20,ragnarok.uol.com.br/database/thor/itens/detalhes/bacsojin_scroll
Ovo da Fauna,20,ragnarok.uol.com.br/database/thor/itens/detalhes/lucky_egg_c
Ovo da Independência do Brasil,20,ragnarok.uol.com.br/database/thor/itens/detalhes/br_independence_scroll
Ovo da Páscoa,20,ragnarok.uol.com.br/database/thor/itens/detalhes/lucky_egg_c10
Ovo da Primavera,20,ragnarok.uol.com.br/database/thor/itens/detalhes/lucky_egg_c5
Ovo das Estrelas,20,ragnarok.uol.com.br/database/thor/itens/detalhes/tw_sagitt_scroll
Ovo de Amatsu,20,ragnarok.uol.com.br/database/thor/itens/detalhes/sakura_scroll
Ovo de Asgard,20,ragnarok.uol.com.br/database/thor/itens/detalhes/asgard_scroll
Ovo de Boitatá,20,ragnarok.uol.com.br/database/thor/itens/detalhes/boitata_scroll
Ovo de Britônia,20,ragnarok.uol.com.br/database/thor/itens/detalhes/tw_sep_scroll
Ovo do Mal Encarnado,20,ragnarok.uol.com.br/database/thor/itens/detalhes/evil_incarnation
Ovo do Mal Majestoso,20,ragnarok.uol.com.br/database/thor/itens/detalhes/majestic_devil_scroll
Ovo do Oceano,20,ragnarok.uol.com.br/database/thor/itens/detalhes/water_type_scroll
Ovo do RWC,20,ragnarok.uol.com.br/database/thor/itens/detalhes/rwc_scroll_2012
Ovo do Sol Nascente,20,ragnarok.uol.com.br/database/thor/itens/detalhes/new_year_scroll
Ovo do Tornado,20,ragnarok.uol.com.br/database/thor/itens/detalhes/wind_type_scroll
Ovo dos Apaixonados,20,ragnarok.uol.com.br/database/thor/itens/detalhes/july7_scroll
Ovo dos Mortos-Vivos,20,ragnarok.uol.com.br/database/thor/itens/detalhes/undead_egg
Ovo de Coelho,20,ragnarok.uol.com.br/database/thor/itens/detalhes/rabbit_scroll
Ovo de Dragão,20,ragnarok.uol.com.br/database/thor/itens/detalhes/ardor_scroll
Ovo de Fogo,20,ragnarok.uol.com.br/database/thor/itens/detalhes/fire_type_scroll
Ovo de Kotakahuana,20,ragnarok.uol.com.br/database/thor/itens/detalhes/summer_scroll2
Ovo de Majoruros,20,ragnarok.uol.com.br/database/thor/itens/detalhes/ox_tail_scroll
Ovo de Nidhogg,20,ragnarok.uol.com.br/database/thor/itens/detalhes/dragon_captain
Ovo do Amanhecer,20,ragnarok.uol.com.br/database/thor/itens/detalhes/buddah_scroll
Ovo do Ano Novo,20,ragnarok.uol.com.br/database/thor/itens/detalhes/the_new_year_scroll
Ovo Especial do RBC,20,ragnarok.uol.com.br/database/thor/itens/detalhes/rwc_special_scroll
Ovo Estelar,20,ragnarok.uol.com.br/database/thor/itens/detalhes/patron_scroll
Ovo do Coração,20,ragnarok.uol.com.br/database/thor/itens/detalhes/heart_scroll
Passe Antigravitacional[1],20,ragnarok.uol.com.br/database/thor/itens/detalhes/max_weight_up_box
Passe Antigravitacional[10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/max_weight_up_10box
Pacote de Revestimento,20,ragnarok.uol.com.br/database/thor/itens/detalhes/coating_pack
Pacote do Deus Balder,20,ragnarok.uol.com.br/database/thor/itens/detalhes/vigorgra_package12
Pacote do Deus Bragi,20,ragnarok.uol.com.br/database/thor/itens/detalhes/vigorgra_package3
Pacote do Deus Heimdall,20,ragnarok.uol.com.br/database/thor/itens/detalhes/vigorgra_package7
Pacote do Deus Hermodr,20,ragnarok.uol.com.br/database/thor/itens/detalhes/vigorgra_package11
Pacote do Deus Odin,20,ragnarok.uol.com.br/database/thor/itens/detalhes/vigorgra_package5
Pacote do Deus Thor,20,ragnarok.uol.com.br/database/thor/itens/detalhes/vigorgra_package10
Pacote do Deus Tyr,20,ragnarok.uol.com.br/database/thor/itens/detalhes/vigorgra_package9
Pacote Surpresa Angelical,20,ragnarok.uol.com.br/database/thor/itens/detalhes/angel_scroll
Pacote Surpresa de Natal,20,ragnarok.uol.com.br/database/thor/itens/detalhes/xmas_pet_scroll
Ovo Surpresa,20,ragnarok.uol.com.br/database/thor/itens/detalhes/pet_egg_scroll1
Ovo Surpresa,20,ragnarok.uol.com.br/database/thor/itens/detalhes/pet_egg_scroll2
Ovo Surpresa,20,ragnarok.uol.com.br/database/thor/itens/detalhes/pet_egg_scroll3
Ovo Surpresa,20,ragnarok.uol.com.br/database/thor/itens/detalhes/pet_egg_scroll4
Ovo Surpresa,20,ragnarok.uol.com.br/database/thor/itens/detalhes/pet_egg_scroll5
Ovo Surpresa,20,ragnarok.uol.com.br/database/thor/itens/detalhes/surprsie_scroll
Ovo Vocacional,20,ragnarok.uol.com.br/database/thor/itens/detalhes/vocation_scroll
Ovos de Chocolate Branco[30],20,ragnarok.uol.com.br/database/thor/itens/detalhes/songpyun_box50
Pacote Surpresa Maligno,20,ragnarok.uol.com.br/database/thor/itens/detalhes/devil_scroll
Pá de Campo,20,ragnarok.uol.com.br/database/thor/itens/detalhes/field_shovel
Pacote da Deusa Frigga,20,ragnarok.uol.com.br/database/thor/itens/detalhes/vigorgra_package6
Pacote da Deusa Idun,20,ragnarok.uol.com.br/database/thor/itens/detalhes/vigorgra_package4
Pacote da Deusa Sif,20,ragnarok.uol.com.br/database/thor/itens/detalhes/vigorgra_package8
Pacote de Aventuras,20,ragnarok.uol.com.br/database/thor/itens/detalhes/pet_egg_scroll9
Pacote de Batalha,20,ragnarok.uol.com.br/database/thor/itens/detalhes/pet_egg_scroll8
Pedra das Valquírias,20,ragnarok.uol.com.br/database/thor/itens/detalhes/premium_reset_stone
Pedaço de Ilusão,20,ragnarok.uol.com.br/database/thor/itens/detalhes/illusion_piece
Peixe Azulado,20,ragnarok.uol.com.br/database/thor/itens/detalhes/fish_with_blue_back
Peixe Cru,20,ragnarok.uol.com.br/database/thor/itens/detalhes/fish_slice
Peixe Voador[200],20,ragnarok.uol.com.br/database/thor/itens/detalhes/flying_fish_box
Peixes Enlatados de Malangdo,20,ragnarok.uol.com.br/database/thor/itens/detalhes/malang_sp_can
Pequena Asa Maligna,20,ragnarok.uol.com.br/database/thor/itens/detalhes/petite_diablofs_wing
Pergaminho da Fauna,20,ragnarok.uol.com.br/database/thor/itens/detalhes/animal_scroll
Perg. Transformação: Banshee,20,ragnarok.uol.com.br/database/thor/itens/detalhes/trans_scroll_banshee
Perg. Transformação: Deviruchi,20,ragnarok.uol.com.br/database/thor/itens/detalhes/trans_scroll_devi
Perg. Transformação: Golem,20,ragnarok.uol.com.br/database/thor/itens/detalhes/trans_scroll_golem
Perg. Transformação: Marduk,20,ragnarok.uol.com.br/database/thor/itens/detalhes/trans_scroll_marduk
Perg. Transformação: Mavka,20,ragnarok.uol.com.br/database/thor/itens/detalhes/trans_scroll_mavka
Pergaminho de Fantasma,20,ragnarok.uol.com.br/database/thor/itens/detalhes/psychic_armors
Perg. Transformação: Poring,20,ragnarok.uol.com.br/database/thor/itens/detalhes/trans_scroll_poring
Perg. Transformação: RaydricA.,20,ragnarok.uol.com.br/database/thor/itens/detalhes/trans_scroll_ray_arch
Pergam. Reparar Arma,20,ragnarok.uol.com.br/database/thor/itens/detalhes/repair_scroll_box
Pergam. Reparar Arma [10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/repair_scroll_box10
Pergam. Revestir Arma,20,ragnarok.uol.com.br/database/thor/itens/detalhes/cp_weapon_scroll_box
Pergam. Revestir Armadura,20,ragnarok.uol.com.br/database/thor/itens/detalhes/cp_armor_scroll_box
Pergam. Revestir Capacete,20,ragnarok.uol.com.br/database/thor/itens/detalhes/cp_helm_scroll_box
Pergam. Revestir Escudo,20,ragnarok.uol.com.br/database/thor/itens/detalhes/cp_shield_scroll_box
Pílula Antiga,20,ragnarok.uol.com.br/database/thor/itens/detalhes/shabby_pill
Pílula de Combate,20,ragnarok.uol.com.br/database/thor/itens/detalhes/combat_pill
Pílula de Combate[10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/combat_pill_box10
Pergaminho Surpresa,20,ragnarok.uol.com.br/database/thor/itens/detalhes/tw_scroll01
Pergaminho do Diabolik,20,ragnarok.uol.com.br/database/thor/itens/detalhes/diabolic_scroll
Pergaminho do Eddga,20,ragnarok.uol.com.br/database/thor/itens/detalhes/eddga_scroll
Pergaminho do Ktullanux,20,ragnarok.uol.com.br/database/thor/itens/detalhes/ktullanux_scroll
Pergaminho Misterioso,20,ragnarok.uol.com.br/database/thor/itens/detalhes/pet_egg_scroll_e
Poção de Angeling,20,ragnarok.uol.com.br/database/thor/itens/detalhes/angeling_potion
Poção Energizante,20,ragnarok.uol.com.br/database/thor/itens/detalhes/acti_potion
Poção Menor de Vida [10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/small_life_potion_box
Poção Menor de Vida [30],20,ragnarok.uol.com.br/database/thor/itens/detalhes/small_life_potion_box30
Poção Menor de Vida [50],20,ragnarok.uol.com.br/database/thor/itens/detalhes/small_life_potion_box50
Polvo Assado,20,ragnarok.uol.com.br/database/thor/itens/detalhes/takoyaki
Porta-doces,20,ragnarok.uol.com.br/database/thor/itens/detalhes/candy_holder
Poção Puri,20,ragnarok.uol.com.br/database/thor/itens/detalhes/puri_potion
Poção Média de Vida [10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/med_life_potion_box
Poção Média de Vida [30],20,ragnarok.uol.com.br/database/thor/itens/detalhes/med_life_potion_box30
Poção Média de Vida [50],20,ragnarok.uol.com.br/database/thor/itens/detalhes/med_life_potion_box50
Poções Brancas Leves[50],20,ragnarok.uol.com.br/database/thor/itens/detalhes/light_white_pot_box
Poções da Fúria Selvagem Leves,20,ragnarok.uol.com.br/database/thor/itens/detalhes/light_berserk_pot_box
Poções de Concentração Leves,20,ragnarok.uol.com.br/database/thor/itens/detalhes/light_center_pot_box
Rédea,20,ragnarok.uol.com.br/database/thor/itens/detalhes/boarding_halter
Sacola de Itens Negociáveis,20,ragnarok.uol.com.br/database/thor/itens/detalhes/bag_of_selling_goods
Saco Pequeno,20,ragnarok.uol.com.br/database/thor/itens/detalhes/small_pocket
Sacola de Doces Misteriosa,20,ragnarok.uol.com.br/database/thor/itens/detalhes/something_candy_holder
Segredo Rúnico,20,ragnarok.uol.com.br/database/thor/itens/detalhes/secret_of_rune
Seguro de Vida[10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/insurance_package
Semente de Yggdrasil Abençoada,20,ragnarok.uol.com.br/database/thor/itens/detalhes/underripe_yggseed
Semente Misteriosa,20,ragnarok.uol.com.br/database/thor/itens/detalhes/mysterious_seed
Sangue de Gigante Congelado,20,ragnarok.uol.com.br/database/thor/itens/detalhes/frost_giant_blood
Sopa de Arroz e Polvo,20,ragnarok.uol.com.br/database/thor/itens/detalhes/ny_rice_cake_soup
Sopas da Imortalidade[10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/vit_dish_box
Spaner Box,20,ragnarok.uol.com.br/database/thor/itens/detalhes/spanner_box
Suco de Banana,20,ragnarok.uol.com.br/database/thor/itens/detalhes/banana_juice
Suco de Cenoura,20,ragnarok.uol.com.br/database/thor/itens/detalhes/carrot_juice
Suco de Maçã,20,ragnarok.uol.com.br/database/thor/itens/detalhes/apple_juice
Suco Vermelho-Sangue,20,ragnarok.uol.com.br/database/thor/itens/detalhes/very_red_juice
Tatu Bola[200],20,ragnarok.uol.com.br/database/thor/itens/detalhes/gong_bug_pocket
Tecido Velho,20,ragnarok.uol.com.br/database/thor/itens/detalhes/worn_cloth_piece
Teleporte para Calabouço[10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/dun_tele_scroll_box10
Teleporte para Calabouço[5],20,ragnarok.uol.com.br/database/thor/itens/detalhes/dun_tele_scroll1_box
Tônicos de Hwergelmir[10],20,ragnarok.uol.com.br/database/thor/itens/detalhes/dex_dish_box
Tentáculo Fresco de Polvo,20,ragnarok.uol.com.br/database/thor/itens/detalhes/octupus_leg
Torta de Abóbora,20,ragnarok.uol.com.br/database/thor/itens/detalhes/pumpkin_pie
Torta de Chocolate,20,ragnarok.uol.com.br/database/thor/itens/detalhes/choco_tart
Torta de Chocolate Cremosa,20,ragnarok.uol.com.br/database/thor/itens/detalhes/lovely_choco_tart
Velha Caixa Azul de Chapéus,20,ragnarok.uol.com.br/database/thor/itens/detalhes/old_hat_box
Velha Caixa de Presentes,20,ragnarok.uol.com.br/database/thor/itens/detalhes/old_gift_box
Urna,20,ragnarok.uol.com.br/database/thor/itens/detalhes/urn
Ferrão de Abelha,24,ragnarok.uol.com.br/database/thor/itens/detalhes/bee_sting
Jubileu,24,ragnarok.uol.com.br/database/thor/itens/detalhes/jubilee
Dente de Morcego,25,ragnarok.uol.com.br/database/thor/itens/detalhes/tooth_of_bat
Leite,25,ragnarok.uol.com.br/database/thor/itens/detalhes/milk
Couro de Animal,27,ragnarok.uol.com.br/database/thor/itens/detalhes/animals_skin
Esporo de Cogumelo,27,ragnarok.uol.com.br/database/thor/itens/detalhes/mushroom_spore
Perna de Gafanhoto,27,ragnarok.uol.com.br/database/thor/itens/detalhes/grasshoppers_leg
