monster,item,dropRate,link
Rocker,Violão da Mãe Terra,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rocker
Rocker,Azagaia [4],0.8,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rocker
Rocker,Carta Rocker,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rocker
Flora,Flor de Planta Carnívora,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/flora
Flora,Aloés,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/flora
Flora,Folha de Aloe,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/flora
Flora,Flor Cantante,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/flora
Flora,Caule,20%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/flora
Flora,Rosa Eterna,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/flora
Flora,Carta Flora,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/flora
Leão de Vinhas,Chifre de Leão de Vinhas,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tendrilrion
Leão de Vinhas,Bradium,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tendrilrion
Leão de Vinhas,Palha,53.35,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tendrilrion
Leão de Vinhas,Chifre Firme,48.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tendrilrion
Leão de Vinhas,Guia da Morte [2],1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tendrilrion
Leão de Vinhas,Apaga-Mentes,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tendrilrion
Leão de Vinhas,Carta Leão de Vinhas,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tendrilrion
Munak,Trança,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/munak
Munak,Amuleto,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/munak
Munak,Diário de Menina [1],0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/munak
Munak,Carta Munak,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/munak
Sohee,Cabelos Morenos,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/sohee
Sohee,Saia Virginal,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/sohee
Sohee,Emblema Oficial,3.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/sohee
Sohee,Carta Sohee,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/sohee
Condor,Garra de Ave,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/condor
Condor,Gema Amarela,0.8,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/condor
Condor,Carne,4%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/condor
Condor,Plumas de Ave,20%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/condor
Condor,Laranja,6%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/condor
Condor,Arco [4],1.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/condor
Condor,Flecha,55%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/condor
Condor,Carta Condor,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/condor
Creamy,Pó de Borboleta,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/creamy
Creamy,Mel,1.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/creamy
Creamy,Flor,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/creamy
Creamy,Relâmpago Nível 3,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/creamy
Dokebi,Chifre de Dokebi,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dokebi
Dokebi,Minério de Elunium,1.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dokebi
Dokebi,Ouro,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dokebi
Dokebi,Martelo de Ferreiro,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dokebi
Dokebi,Cajado do Poder,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dokebi
Dokebi,Clava [3],3%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dokebi
Dokebi,Carta Dokebi,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/dokebi
Poison Spore,Esporo Venenoso,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_poisonspore
Poison Spore,Erva Verde,5.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_poisonspore
Poison Spore,Geléia de Morango,0.6,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_poisonspore
Poison Spore,Karvodailnirol,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_poisonspore
Poison Spore,Esporo de Cogumelo,12%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_poisonspore
Poison Spore,Zargônio,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_poisonspore
Poison Spore,Carta Esporo Venenoso,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_poisonspore
Mamute Rochoso,Pele Dura,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hardrock_mommoth
Mamute Rochoso,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hardrock_mommoth
Mamute Rochoso,Lança de Marfim [1],5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hardrock_mommoth
Mamute Rochoso,Adaga de Marfim [2],4%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hardrock_mommoth
Mamute Rochoso,Carta Mamute Rochoso,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/hardrock_mommoth
Zumbi,Unha Apodrecida,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_zombie
Zumbi,Rubi Amaldiçoado,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_zombie
Zumbi,Muco Pegajoso,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_zombie
Zumbi,Mandíbula Horrenda,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_zombie
Zumbi,Torta de Abóbora,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_zombie
Zumbi,Carta Zumbi,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_zombie
Zumbi,Unha Apodrecida,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/zombie
Zumbi,Rubi Amaldiçoado,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/zombie
Zumbi,Muco Pegajoso,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/zombie
Zumbi,Mandíbula Horrenda,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/zombie
Zumbi,Opala,0.7,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/zombie
Zumbi,Carta Zumbi,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/zombie
Freeoni,Língua,97%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/phreeoni
Freeoni,Mandíbula de Formiga,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/phreeoni
Freeoni,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/phreeoni
Freeoni,Adaga da Boa Ventura,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/phreeoni
Freeoni,Sucsamad,1.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/phreeoni
Freeoni,Weihna [2],1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/phreeoni
Freeoni,Carta Freeoni,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/phreeoni
Orc Herói Corrompido,Insígnia do Herói,97%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_ork_hero2
Orc Herói Corrompido,Caixa Convidativa,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_ork_hero2
Orc Herói Corrompido,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_ork_hero2
Orc Herói Corrompido,Cruz Impiedosa,1.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_ork_hero2
Orc Herói Corrompido,Espada Orc,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_ork_hero2
Orc Herói Corrompido,Machado Gigante [1],1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_ork_hero2
Orc Herói Corrompido,Carta Orc Herói,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_ork_hero2
Orc Herói,Insígnia do Herói,97%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ork_hero
Orc Herói,Minério de Elunium,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ork_hero
Orc Herói,Cruz Impiedosa,1.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ork_hero
Orc Herói,Espada Orc,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ork_hero
Orc Herói,Machado Gigante [1],1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ork_hero
Orc Herói,Carta Orc Herói,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ork_hero
Armeyer Dinze,Caixa de Presente,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_armaia
Errende Ebecee,Caixa de Presente,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_erend
Kavach Ícaro,Caixa de Presente,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_kavac
Laurell Weinder,Caixa de Presente,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_rawrel
Wickebine Tres,Caixa de Presente,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_whikebain
Sussurro,Poeira Estelar,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/whisper_
Sussurro,Tecido,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/whisper_
Minorous,Argola,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_minorous_
Minorous,Batata Doce,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_minorous_
Minorous,Sacola de Grãos,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_minorous_
Minorous,Caixa de Presente,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/e_minorous_
Dofle,Gelo Cristalino,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/pot_dofle
Dofle,Coral,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/pot_dofle
Dofle,Ouro,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/pot_dofle
Dofle,Torrão de Areia,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/pot_dofle
Dofle,Tinta de Polvo,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/pot_dofle
Dofle,Velha Caixa Roxa,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/pot_dofle
Dofle,Carta Dofle,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/pot_dofle
Naga,Bradium,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/naga
Naga,Casca Escamada,35%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/naga
Naga,Escama Brilhante,20%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/naga
Naga,Tridente de Batalha [4],0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/naga
Naga,Pique [4],0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/naga
Naga,Carta Naga,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/naga
Elvira,Caixa das Melhores Armas,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/elvira
Elvira,Velha Caixa Roxa,60%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/elvira
Elvira,Velho Álbum de Cartas,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/elvira
Elvira,Cx Suprimento de Armas de GdE,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/elvira
Elvira,Cx Poções Brancas de GdE[30],10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/elvira
Elvira,Cx Poções Azuis de GdE[10],10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/elvira
Guerreira Laura,Caixa das Melhores Armas,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lora
Guerreira Laura,Velha Caixa Roxa,60%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lora
Guerreira Laura,Velho Álbum de Cartas,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lora
Guerreira Laura,Cx Suprimento de Armas de GdE,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lora
Guerreira Laura,Cx Poções Brancas de GdE[30],10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lora
Guerreira Laura,Cx Poções Azuis de GdE[10],10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lora
Rudo,Caixa das Melhores Armas,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rudo
Rudo,Velha Caixa Roxa,60%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rudo
Rudo,Velho Álbum de Cartas,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rudo
Rudo,Cx Suprimento de Armas de GdE,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rudo
Rudo,Cx Poções Brancas de GdE[30],10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rudo
Rudo,Cx Poções Azuis de GdE[10],10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rudo
Samurai Soheon,Caixa das Melhores Armas,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/soheon
Samurai Soheon,Velha Caixa Roxa,60%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/soheon
Samurai Soheon,Velho Álbum de Cartas,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/soheon
Samurai Soheon,Cx Suprimento de Armas de GdE,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/soheon
Samurai Soheon,Cx Poções Brancas de GdE[30],10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/soheon
Samurai Soheon,Cx Poções Azuis de GdE[10],10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/soheon
Peixe-Espada,Gelo Místico,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/sword_fish
Peixe-Espada,Escama Aquática,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/sword_fish
Peixe-Espada,Minério de Oridecon,0.33,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/sword_fish
Peixe-Espada,Minério de Elunium,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/sword_fish
Peixe-Espada,Guelra,6%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/sword_fish
Peixe-Espada,Carta Peixe-Espada,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/sword_fish
Bebê Orc Caído,Fruto de Yggdrasil,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob1
Bebê Orc Caído,Velha Caixa Azul,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob1
Bebê Orc Caído,Galho Seco,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob1
Bebê Orc Caído,Gema Amarela,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob1
Bebê Orc Caído,Gema Azul,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob1
Bebê Orc Caído,Gema Vermelha,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob1
Bebê Orc Caído,Mastela,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob1
Fen Caído,Fruto de Yggdrasil,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_b_mob3
Fen Caído,Velha Caixa Azul,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_b_mob3
Fen Caído,Galho Seco,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_b_mob3
Fen Caído,Gema Amarela,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_b_mob3
Fen Caído,Gema Azul,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_b_mob3
Fen Caído,Gema Vermelha,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_b_mob3
Fen Caído,Mastela,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_b_mob3
Filhote de Lobo Caído,Fruto de Yggdrasil,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob2
Filhote de Lobo Caído,Velha Caixa Azul,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob2
Filhote de Lobo Caído,Galho Seco,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob2
Filhote de Lobo Caído,Gema Amarela,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob2
Filhote de Lobo Caído,Gema Azul,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob2
Filhote de Lobo Caído,Gema Vermelha,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob2
Filhote de Lobo Caído,Mastela,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob2
Familiar Caído,Fruto de Yggdrasil,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob3
Familiar Caído,Velha Caixa Azul,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob3
Familiar Caído,Galho Seco,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob3
Familiar Caído,Gema Amarela,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob3
Familiar Caído,Gema Azul,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob3
Familiar Caído,Gema Vermelha,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob3
Familiar Caído,Mastela,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_a_mob3
Lobo Caído,Fruto de Yggdrasil,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_b_mob2
Lobo Caído,Velha Caixa Azul,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_b_mob2
Lobo Caído,Galho Seco,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_b_mob2
Lobo Caído,Gema Amarela,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_b_mob2
Lobo Caído,Gema Azul,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_b_mob2
Lobo Caído,Gema Vermelha,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_b_mob2
Lobo Caído,Mastela,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_b_mob2
Megalodon Caído,Fruto de Yggdrasil,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_c_mob3
Megalodon Caído,Velha Caixa Azul,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_c_mob3
Megalodon Caído,Galho Seco,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_c_mob3
Megalodon Caído,Gema Amarela,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_c_mob3
Megalodon Caído,Gema Azul,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_c_mob3
Megalodon Caído,Gema Vermelha,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_c_mob3
Megalodon Caído,Mastela,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_c_mob3
Orc Zumbi Caído,Fruto de Yggdrasil,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_c_mob1
Orc Zumbi Caído,Velha Caixa Azul,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_c_mob1
Orc Zumbi Caído,Galho Seco,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ep14_3_death_c_mob1
